,result,table,_time,active_energy_Wh,Device_Name,_field,_measurement
,,0,2021-11-18T00:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T01:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T01:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T01:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T01:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T02:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T02:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T02:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T02:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T03:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T03:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T03:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T03:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T04:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T04:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T04:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T04:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T05:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T05:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T05:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T05:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T06:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T06:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T06:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T06:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T07:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T07:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T07:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T07:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T08:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T08:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T08:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T08:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T09:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T09:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T09:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T09:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T10:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T10:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T10:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T10:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T11:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T11:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T11:30:00Z,3677,R611-Z1-ED4,active_energy_Wh,Power_Energy
,,0,2021-11-18T11:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T12:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T12:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T12:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T12:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T13:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T13:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T13:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T13:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T14:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T14:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T14:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T14:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T15:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T15:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T15:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T15:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T16:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T16:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T16:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T16:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T17:00:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T17:15:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T17:30:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T17:45:00Z,5855,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T18:00:00Z,5860,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T18:15:00Z,5896,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T18:30:00Z,5934,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T18:45:00Z,5975,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T19:00:00Z,6016,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T19:15:00Z,6058,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T19:30:00Z,6100,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T19:45:00Z,6132,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T20:00:00Z,6166,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T20:15:00Z,6195,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T20:30:00Z,6221,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T20:45:00Z,6246,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T21:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T21:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T21:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T21:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T22:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T22:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T22:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T22:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T23:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T23:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T23:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-18T23:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T00:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T00:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T00:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T00:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T01:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T01:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T01:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T01:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T02:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T02:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T02:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T02:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T03:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T03:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T03:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T03:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T04:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T04:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T04:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T04:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T05:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T05:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T05:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T05:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T06:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T06:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T06:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T06:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T07:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T07:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T07:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T07:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T08:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T08:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T08:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T08:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T09:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T09:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T09:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T09:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T10:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T10:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T10:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T10:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T11:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T11:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T11:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T11:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T12:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T12:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T12:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T12:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T13:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T13:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T13:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T13:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T14:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T14:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T14:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T14:45:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T15:00:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T15:15:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T15:30:00Z,6258,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T15:45:00Z,6262,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T16:00:00Z,6287,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T16:15:00Z,6311,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T16:30:00Z,6331,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T16:45:00Z,6350,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T17:00:00Z,6369,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T17:15:00Z,6388,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T17:30:00Z,6408,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T17:45:00Z,6426,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T18:00:00Z,6430,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T18:15:00Z,6434,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T18:30:00Z,6441,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T18:45:00Z,6443,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T19:00:00Z,6443,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T19:15:00Z,6448,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T19:30:00Z,6467,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T19:45:00Z,6488,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T20:00:00Z,6509,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T20:15:00Z,6532,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T20:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T20:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T21:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T21:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T21:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T21:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T22:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T22:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T22:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T22:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T23:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T23:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T23:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-19T23:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T00:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T00:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T00:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T00:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T01:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T01:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T01:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T01:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T02:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T02:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T02:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T02:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T03:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T03:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T03:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T03:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T04:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T04:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T04:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T04:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T05:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T05:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T05:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T05:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T06:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T06:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T06:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T06:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T07:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T07:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T07:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T07:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T08:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T08:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T08:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T08:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T09:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T09:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T09:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T09:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T10:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T10:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T10:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T10:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T11:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T11:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T11:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T11:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T12:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T12:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T12:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T12:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T13:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T13:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T13:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T13:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T14:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T14:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T14:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T14:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T15:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T15:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T15:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T15:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T16:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T16:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T16:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T16:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T17:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T17:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T17:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T17:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T18:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T18:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T18:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T18:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T19:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T19:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T19:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T19:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T20:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T20:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T20:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T20:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T21:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T21:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T21:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T21:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T22:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T22:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T22:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T22:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T23:00:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T23:15:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T23:30:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
,,0,2021-11-20T23:45:00Z,6548,R611-Z1-ED9,active_energy_Wh,Power_Energy
