,result,table,_start,_stop,_time,_value,Device_Name,Zone,_field,_measurement
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-21T19:55:26.624Z,297,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-22T07:49:51.811Z,297,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-22T19:44:16.998Z,379.84615384615387,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-23T07:38:42.185Z,436,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-23T19:33:07.372Z,499.4,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-24T07:27:32.559Z,544,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-24T19:21:57.746Z,566.5,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-25T07:16:22.933Z,614,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-25T19:10:48.12Z,690.8333333333334,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-26T07:05:13.307Z,698,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,13,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-08-26T14:31:07.495Z,757.6666666666666,R611-Z1-ED3,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-01T04:28:31.174Z,950,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-01T16:22:56.361Z,963.2978723404256,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-02T04:17:21.548Z,1322.7446808510638,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-02T16:11:46.735Z,1379,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-29T23:04:52.02Z,3441,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-30T10:59:17.207Z,3441,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-30T22:53:42.394Z,3441,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-31T10:48:07.581Z,3441.2916666666665,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-03-31T22:42:32.768Z,3526.0833333333335,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-01T10:36:57.955Z,3548,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-01T22:31:23.142Z,3548,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-08T21:13:15.76Z,94.73333333333333,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-09T09:07:40.947Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-09T21:02:06.134Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-10T08:56:31.321Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-10T20:50:56.508Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-11T08:45:21.695Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-11T20:39:46.882Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-12T08:34:12.069Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-12T20:28:37.256Z,0.7659574468085106,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-13T08:23:02.443Z,2,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-13T20:17:27.63Z,55.770833333333336,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-14T08:11:52.817Z,514.7708333333334,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-14T20:06:18.004Z,672.7173913043479,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-15T08:00:43.191Z,1099.6041666666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-15T19:55:08.378Z,1244.7021276595744,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-16T07:49:33.565Z,1826.8541666666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-16T19:43:58.752Z,1945.2291666666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-17T07:38:23.939Z,2093,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-17T19:32:49.126Z,2093,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-18T07:27:14.313Z,2093,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-18T19:21:39.5Z,2182.68085106383,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-19T07:16:04.687Z,2465,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-19T19:10:29.874Z,2465,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-20T07:04:55.061Z,2465,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-20T18:59:20.248Z,2556.7708333333335,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-21T06:53:45.435Z,2898.191489361702,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-21T18:48:10.622Z,2902,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-22T06:42:35.809Z,2902,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-22T18:37:00.996Z,2945.3829787234044,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-23T06:31:26.183Z,2996,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-23T18:25:51.37Z,2996,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-24T06:20:16.557Z,2996,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-24T18:14:41.744Z,3001.0625,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-25T06:09:06.931Z,3171.595744680851,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-25T18:03:32.118Z,3260.5625,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-26T05:57:57.305Z,3530,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-26T17:52:22.492Z,3558.0434782608695,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-27T05:46:47.679Z,3601,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-27T17:41:12.866Z,3601,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-28T05:35:38.053Z,3601,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-28T17:30:03.24Z,3643.7916666666665,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-29T05:24:28.427Z,4030.7872340425533,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-29T17:18:53.614Z,4066.2244897959185,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-30T05:13:18.801Z,4068,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-04-30T17:07:43.988Z,4073.0416666666665,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-01T05:02:09.175Z,4104,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-01T16:56:34.362Z,4104,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-02T04:50:59.549Z,4104,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-02T16:45:24.736Z,4111.595744680851,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-03T04:39:49.923Z,4367.979166666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-03T16:34:15.11Z,4415.291666666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-04T04:28:40.297Z,4589.744680851064,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-04T16:23:05.484Z,4620,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-05T04:17:30.671Z,4660.148936170212,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-05T16:11:55.858Z,4667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-06T04:06:21.045Z,4714.583333333333,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-06T16:00:46.232Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-07T03:55:11.419Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-07T15:49:36.606Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-08T03:44:01.793Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-08T15:38:26.98Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-09T03:32:52.167Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-09T15:27:17.354Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-10T03:21:42.541Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-10T15:16:07.728Z,4716,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-11T03:10:32.915Z,4961.5,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-11T15:04:58.102Z,5078,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-12T02:59:23.289Z,5397.186046511628,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-12T14:53:48.476Z,5427,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-13T02:48:13.663Z,5530.895833333333,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-13T14:42:38.85Z,5609.297872340426,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-14T02:37:04.037Z,6106.777777777777,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-14T14:31:29.224Z,6279.12,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-15T02:25:54.411Z,6571.125,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-15T14:20:19.598Z,6875.851063829788,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-16T02:14:44.785Z,7131.369565217391,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-16T14:09:09.972Z,7450.244897959184,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-17T02:03:35.159Z,8007.595744680851,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-17T13:58:00.346Z,8335.897959183674,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-18T01:52:25.533Z,9111,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-18T13:46:50.72Z,9502.234042553191,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-19T01:41:15.907Z,10033.791666666666,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-19T13:35:41.094Z,10242.479166666666,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-20T01:30:06.281Z,10711.404255319148,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-20T13:24:31.468Z,10987.36170212766,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-21T01:18:56.655Z,11541.595744680852,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-21T13:13:21.842Z,11751.75,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-22T01:07:47.029Z,12087.604166666666,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-22T13:02:12.216Z,12227,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-23T00:56:37.403Z,12320.9375,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-23T12:51:02.59Z,12410,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-24T00:45:27.777Z,12471.659574468085,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-24T12:39:52.964Z,3141,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-25T00:34:18.151Z,0,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-25T12:28:43.338Z,0.25,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-26T00:23:08.525Z,60.458333333333336,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-26T12:17:33.712Z,68.65957446808511,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-05-27T00:11:58.899Z,141,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-15T20:28:46.379Z,5465.458333333333,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-16T08:23:11.566Z,5628,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-16T20:17:36.753Z,5837.31914893617,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-17T08:12:01.94Z,6011,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-17T20:06:27.127Z,6298.95744680851,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-18T08:00:52.314Z,6662,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-18T19:55:17.501Z,6893.734693877551,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-19T07:49:42.688Z,7475.916666666667,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-19T19:44:07.875Z,7656.127659574468,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-20T07:38:33.062Z,7718.125,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-20T19:32:58.249Z,7878.526315789473,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-21T07:27:23.436Z,8252,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-21T19:21:48.623Z,8521.275,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-22T07:16:13.81Z,8672,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-22T19:10:38.997Z,8694.895833333334,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-23T07:05:04.184Z,8738,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-23T18:59:29.371Z,8841.617021276596,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-24T06:53:54.558Z,8902,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-24T18:48:19.745Z,9031.69387755102,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-25T06:42:44.932Z,9327,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-25T18:37:10.119Z,9327,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-26T06:31:35.306Z,9327,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-26T18:26:00.493Z,9359.387755102041,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-27T06:20:25.68Z,9641.666666666666,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-27T18:14:50.867Z,9777.808510638299,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-28T06:09:16.054Z,9996,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-28T18:03:41.241Z,5364.163265306122,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-29T05:58:06.428Z,289.0851063829787,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-29T17:52:31.615Z,423.1388888888889,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-30T05:46:56.802Z,688,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-06-30T17:41:21.989Z,757.7021276595744,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-01T05:35:47.176Z,988,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-01T17:30:12.363Z,1171.75,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-02T05:24:37.55Z,1486.6382978723404,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-02T17:19:02.737Z,1496,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-03T05:13:27.924Z,1496,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-03T17:07:53.111Z,1525.6304347826087,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-04T05:02:18.298Z,1591,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
,,14,2022-03-01T00:00:00Z,2022-08-26T14:31:07.495Z,2022-07-04T16:56:43.485Z,1632.8,R611-Z1-ED4,1,active_energy_Wh,Power_Energy
